0.2488537952114111,frozenset({'top3'})
0.12786551197147222,frozenset({'proDA'})
0.23102394294447273,frozenset({'top0'})
0.19842078451349973,frozenset({'LFQ'})
0.11895058583800305,frozenset({'ttest'})
0.14595007641365257,frozenset({'count'})
0.17575140091696384,frozenset({'dlfq'})
0.1207335710646969,frozenset({'SAM'})
0.11181864493122771,frozenset({'TIC'})
0.2272032603158431,frozenset({'ANOVA'})
0.10697911360163016,frozenset({'vsn'})
0.14187468160978095,frozenset({'quantiles.robust'})
0.12480896586856852,frozenset({'GMS'})
