0.5968253968253968,frozenset({'dlfq'})
0.3492063492063492,frozenset({'No_norm'})
0.2761904761904762,frozenset({'limma'})
0.12698412698412698,frozenset({'MinDet'})
0.4031746031746032,frozenset({'LFQ'})
0.10158730158730159,frozenset({'MinProb'})
0.41904761904761906,frozenset({'ROTS'})
0.16507936507936508,frozenset({'proDA'})
0.13968253968253969,frozenset({'DEP'})
0.16825396825396827,frozenset({'center.mean'})
0.15555555555555556,frozenset({'center.median'})
0.13015873015873017,frozenset({'quantiles'})
0.10158730158730159,frozenset({'lossf'})
0.18095238095238095,"frozenset({'No_norm', 'dlfq'})"
0.16825396825396827,"frozenset({'No_norm', 'LFQ'})"
0.18095238095238095,"frozenset({'dlfq', 'limma'})"
0.20634920634920634,"frozenset({'ROTS', 'LFQ'})"
0.2126984126984127,"frozenset({'ROTS', 'dlfq'})"
0.10793650793650794,"frozenset({'proDA', 'dlfq'})"
0.12698412698412698,"frozenset({'dlfq', 'center.mean'})"
0.10476190476190476,"frozenset({'dlfq', 'center.median'})"
